Order ID,Order Date,Ship Date,Address,State,Ship Mode ID,Customer ID
CA-2017-123540,2017-04-02,2017-04-06,"United States, Milwaukee, 53209.0",Wisconsin,S2,DJ-13420
US-2018-108315,2018-04-30,2018-05-04,"United States, Sanford, 32771.0",Florida,S3,MH-18115
CA-2017-134110,2017-11-17,2017-11-18,"United States, The Colony, 75056.0",Texas,S1,BG-11035
US-2017-136581,2017-11-10,2017-11-12,"United States, Troy, 45373.0",Ohio,S1,SV-20365
CA-2017-162390,2017-12-06,2017-12-12,"United States, Hempstead, 11550.0",New York,S3,DP-13105
CA-2017-162222,2017-04-03,2017-04-03,"United States, Dallas, 75081.0",Texas,S0,SR-20740
CA-2015-121629,2015-11-28,2015-12-02,"United States, Houston, 77041.0",Texas,S3,BT-11680
CA-2016-164623,2016-10-20,2016-10-22,"United States, New York City, 10035.0",New York,S1,MS-17770
CA-2015-159849,2015-09-19,2015-09-19,"United States, San Francisco, 94110.0",California,S0,JK-15640
CA-2018-101273,2018-08-27,2018-08-30,"United States, Port Saint Lucie, 34952.0",Florida,S2,ST-20530
CA-2018-106747,2018-07-03,2018-07-04,"United States, Concord, 3301.0",New Hampshire,S1,TS-21505
CA-2018-146164,2018-12-22,2018-12-26,"United States, Rochester, 55901.0",Minnesota,S3,CM-12190
CA-2017-111605,2017-12-27,2018-01-02,"United States, Louisville, 40214.0",Kentucky,S3,JW-15955
CA-2015-130673,2015-05-20,2015-05-22,"United States, San Marcos, 78666.0",Texas,S2,MC-17590
CA-2015-104808,2015-02-04,2015-02-08,"United States, Escondido, 92025.0",California,S2,MH-17440
US-2018-132927,2018-12-09,2018-12-15,"United States, Philadelphia, 19134.0",Pennsylvania,S3,RD-19720
CA-2018-162015,2018-07-11,2018-07-18,"United States, Los Angeles, 90049.0",California,S3,KB-16240
CA-2016-138492,2016-05-15,2016-05-22,"United States, Philadelphia, 19140.0",Pennsylvania,S3,FC-14335
CA-2018-145338,2018-01-29,2018-02-01,"United States, Philadelphia, 19120.0",Pennsylvania,S1,BD-11770
CA-2018-126676,2018-09-29,2018-10-01,"United States, Hempstead, 11550.0",New York,S1,FH-14365
CA-2018-101700,2018-04-23,2018-04-26,"United States, Greeley, 80634.0",Colorado,S1,SO-20335
CA-2018-159667,2018-11-09,2018-11-13,"United States, Jacksonville, 32216.0",Florida,S3,PM-19135
CA-2015-111934,2015-05-05,2015-05-07,"United States, Arlington, 22204.0",Virginia,S1,GD-14590
US-2017-117387,2017-10-27,2017-10-31,"United States, San Francisco, 94122.0",California,S3,PA-19060
CA-2015-141110,2015-11-26,2015-12-01,"United States, Fresno, 93727.0",California,S3,LS-17200
US-2015-133949,2015-12-31,2015-12-31,"United States, Reno, 89502.0",Nevada,S0,JL-15175
US-2017-116365,2017-01-03,2017-01-08,"United States, San Antonio, 78207.0",Texas,S3,CA-12310
CA-2018-162936,2018-08-18,2018-08-22,"United States, New Bedford, 2740.0",Massachusetts,S3,CM-12160
CA-2015-151946,2015-06-04,2015-06-09,"United States, New York City, 10035.0",New York,S3,BT-11440
CA-2018-123624,2018-11-13,2018-11-17,"United States, Oxnard, 93030.0",California,S2,SE-20110
CA-2017-146437,2017-01-28,2017-02-01,"United States, Los Angeles, 90036.0",California,S2,HG-14965
CA-2017-138233,2017-11-09,2017-11-14,"United States, Oakland, 94601.0",California,S3,PF-19165
CA-2017-165918,2017-09-10,2017-09-14,"United States, Edmonds, 98026.0",Washington,S3,BD-11770
CA-2018-117513,2018-03-03,2018-03-08,"United States, Los Angeles, 90004.0",California,S3,BT-11395
CA-2018-132437,2018-09-08,2018-09-13,"United States, New York City, 10024.0",New York,S2,EM-14095
US-2018-119319,2018-11-06,2018-11-09,"United States, Dallas, 75217.0",Texas,S2,LC-17050
CA-2018-104318,2018-05-13,2018-05-18,"United States, Franklin, 37064.0",Tennessee,S3,FH-14275
US-2017-114230,2017-11-27,2017-12-01,"United States, Phoenix, 85023.0",Arizona,S3,CM-12235
CA-2016-136147,2016-11-13,2016-11-18,"United States, Miami, 33178.0",Florida,S3,FM-14380
CA-2016-156118,2016-12-08,2016-12-12,"United States, Colorado Springs, 80906.0",Colorado,S3,HG-14965
CA-2016-164084,2016-09-07,2016-09-12,"United States, New York City, 10011.0",New York,S3,AG-10525
CA-2017-107783,2017-07-28,2017-07-29,"United States, Bethlehem, 18018.0",Pennsylvania,S1,OT-18730
CA-2018-159793,2018-08-25,2018-08-29,"United States, Philadelphia, 19140.0",Pennsylvania,S3,SV-20365
CA-2015-160094,2015-04-30,2015-05-02,"United States, Louisville, 40214.0",Kentucky,S1,JM-16195
CA-2018-151281,2018-04-27,2018-05-02,"United States, Seattle, 98105.0",Washington,S3,HM-14980
CA-2018-118346,2018-07-23,2018-07-24,"United States, Kenosha, 53142.0",Wisconsin,S1,PO-19180
CA-2015-129819,2015-12-13,2015-12-15,"United States, Henderson, 42420.0",Kentucky,S2,KC-16675
US-2018-148551,2018-01-12,2018-01-16,"United States, Dallas, 75217.0",Texas,S3,DB-13120
CA-2018-147767,2018-12-02,2018-12-02,"United States, Peoria, 85345.0",Arizona,S0,SV-20935
CA-2016-108259,2016-11-08,2016-11-15,"United States, Jacksonville, 28540.0",North Carolina,S3,NS-18640
CA-2017-113341,2017-11-25,2017-11-29,"United States, Los Angeles, 90032.0",California,S3,MH-17455
US-2016-131842,2016-12-05,2016-12-08,"United States, Nashville, 37211.0",Tennessee,S1,RR-19525
CA-2017-164574,2017-07-29,2017-08-03,"United States, Charlotte, 28205.0",North Carolina,S3,RH-19555
CA-2015-142769,2015-09-13,2015-09-13,"United States, Seattle, 98103.0",Washington,S0,RP-19390
CA-2017-168361,2017-06-21,2017-06-25,"United States, Chicago, 60623.0",Illinois,S3,KB-16600
CA-2017-153185,2017-09-03,2017-09-08,"United States, Cincinnati, 45231.0",Ohio,S3,MH-17620
CA-2018-124765,2018-11-25,2018-11-30,"United States, Fort Lauderdale, 33311.0",Florida,S3,HZ-14950
CA-2016-131856,2016-05-12,2016-05-17,"United States, Houston, 77041.0",Texas,S3,JG-15160
CA-2018-126634,2018-03-30,2018-04-01,"United States, Lakewood, 90712.0",California,S2,AB-10165
CA-2017-118500,2017-11-17,2017-11-18,"United States, San Francisco, 94122.0",California,S1,HJ-14875
CA-2017-163951,2017-12-30,2018-01-02,"United States, Philadelphia, 19140.0",Pennsylvania,S1,CJ-11875
CA-2017-149916,2017-12-22,2017-12-24,"United States, Seattle, 98115.0",Washington,S2,ED-13885
CA-2016-158918,2016-12-20,2016-12-25,"United States, Los Angeles, 90036.0",California,S2,AI-10855
US-2015-159611,2015-12-27,2016-01-01,"United States, Cleveland, 44105.0",Ohio,S2,KB-16315
CA-2018-163265,2018-02-16,2018-02-21,"United States, Decatur, 62521.0",Illinois,S3,JS-16030
CA-2018-141705,2018-10-24,2018-10-26,"United States, Mansfield, 76063.0",Texas,S1,PO-18850
CA-2017-112739,2017-09-02,2017-09-07,"United States, Houston, 77070.0",Texas,S2,RD-19810
CA-2017-143805,2017-12-01,2017-12-03,"United States, Richmond, 23223.0",Virginia,S2,JD-15895
CA-2015-133634,2015-11-05,2015-11-10,"United States, Arlington, 22204.0",Virginia,S3,SR-20740
CA-2018-101665,2018-11-25,2018-12-01,"United States, San Francisco, 94122.0",California,S3,TZ-21580
CA-2017-155446,2017-12-16,2017-12-23,"United States, San Diego, 92024.0",California,S3,TN-21040
CA-2018-137323,2018-11-14,2018-11-18,"United States, Watertown, 13601.0",New York,S2,PW-19030
CA-2017-144015,2017-06-26,2017-06-26,"United States, Los Angeles, 90036.0",California,S0,AH-10075
CA-2015-101427,2015-12-26,2015-12-30,"United States, Philadelphia, 19140.0",Pennsylvania,S3,AY-10555
CA-2017-136770,2017-08-14,2017-08-18,"United States, Akron, 44312.0",Ohio,S3,SP-20650
CA-2017-118311,2017-10-24,2017-10-28,"United States, San Francisco, 94110.0",California,S3,ED-13885
US-2015-112795,2015-08-23,2015-08-28,"United States, Grand Rapids, 49505.0",Michigan,S2,CR-12625
CA-2018-127096,2018-09-15,2018-09-17,"United States, San Francisco, 94109.0",California,S2,CS-12400
CA-2018-119284,2018-06-15,2018-06-20,"United States, Nashville, 37211.0",Tennessee,S3,TS-21205
CA-2016-133494,2016-03-01,2016-03-05,"United States, Philadelphia, 19120.0",Pennsylvania,S3,RP-19390
CA-2017-111318,2017-07-23,2017-07-26,"United States, Houston, 77041.0",Texas,S1,IL-15100
US-2015-132745,2015-10-01,2015-10-05,"United States, Reno, 89502.0",Nevada,S3,NF-18475
CA-2015-146815,2015-09-08,2015-09-13,"United States, New York City, 10009.0",New York,S3,PP-18955
CA-2015-119144,2015-11-16,2015-11-18,"United States, Los Angeles, 90008.0",California,S1,JD-16150
CA-2015-105648,2015-03-03,2015-03-07,"United States, San Diego, 92037.0",California,S3,EJ-14155
US-2016-145422,2016-12-03,2016-12-07,"United States, San Francisco, 94110.0",California,S3,PW-19240
CA-2018-136623,2018-07-11,2018-07-16,"United States, San Diego, 92105.0",California,S3,TS-21430
CA-2018-121678,2018-11-16,2018-11-20,"United States, Elyria, 44035.0",Ohio,S2,BM-11650
CA-2017-120824,2017-06-12,2017-06-16,"United States, Houston, 77070.0",Texas,S2,AW-10930
US-2017-135209,2017-12-29,2017-12-31,"United States, Miami, 33178.0",Florida,S2,MH-17290
CA-2018-148145,2018-03-18,2018-03-23,"United States, Seattle, 98115.0",Washington,S3,SW-20275
CA-2016-103870,2016-12-27,2016-12-31,"United States, Murfreesboro, 37130.0",Tennessee,S3,SP-20860
CA-2016-111017,2016-07-31,2016-08-06,"United States, Saint Louis, 63116.0",Missouri,S3,SC-20695
CA-2018-116988,2018-06-27,2018-06-29,"United States, Seattle, 98105.0",Washington,S2,PW-19030
US-2015-169390,2015-02-07,2015-02-10,"United States, New York City, 10024.0",New York,S2,CS-12250
CA-2017-168774,2017-09-04,2017-09-09,"United States, Woodbury, 55125.0",Minnesota,S3,RP-19855
CA-2018-161592,2018-04-06,2018-04-10,"United States, Chattanooga, 37421.0",Tennessee,S3,CS-12175
US-2018-131961,2018-12-08,2018-12-11,"United States, Philadelphia, 19140.0",Pennsylvania,S1,MJ-17740
CA-2017-102498,2017-07-24,2017-07-25,"United States, Lafayette, 70506.0",Louisiana,S1,JG-15160
CA-2016-113222,2016-11-09,2016-11-09,"United States, Lawrence, 46226.0",Indiana,S0,AG-10765
US-2016-144771,2016-10-02,2016-10-04,"United States, Hillsboro, 97123.0",Oregon,S1,CK-12205
CA-2016-162376,2016-11-22,2016-11-25,"United States, Cambridge, 2138.0",Massachusetts,S2,HD-14785
CA-2018-128076,2018-02-02,2018-02-07,"United States, San Diego, 92105.0",California,S3,BO-11350
US-2016-163825,2016-06-16,2016-06-19,"United States, New York City, 10009.0",New York,S1,LC-16885
CA-2017-105662,2017-05-05,2017-05-09,"United States, Tallahassee, 32303.0",Florida,S3,RB-19465
CA-2018-152198,2018-09-09,2018-09-10,"United States, Toledo, 43615.0",Ohio,S1,JD-16015
CA-2017-114307,2017-07-22,2017-07-26,"United States, Columbia, 21044.0",Maryland,S3,MF-17665
CA-2017-159891,2017-01-31,2017-02-06,"United States, Atlanta, 30318.0",Georgia,S3,BF-11170
CA-2017-112578,2017-12-29,2018-01-02,"United States, Sacramento, 95823.0",California,S3,FO-14305
CA-2016-107083,2016-11-21,2016-11-27,"United States, Fort Worth, 76106.0",Texas,S3,BB-11545
CA-2016-151722,2016-10-05,2016-10-09,"United States, Columbus, 43229.0",Ohio,S3,IL-15100
CA-2017-151148,2017-09-12,2017-09-13,"United States, Louisville, 80027.0",Colorado,S0,PO-19180
CA-2018-115882,2018-09-14,2018-09-17,"United States, Raleigh, 27604.0",North Carolina,S1,DB-13555
CA-2016-132276,2016-02-23,2016-02-28,"United States, New York City, 10024.0",New York,S3,LC-16960
CA-2017-163636,2017-12-05,2017-12-09,"United States, Chicago, 60623.0",Illinois,S2,MP-18175
CA-2017-102813,2017-07-02,2017-07-03,"United States, Huntsville, 77340.0",Texas,S1,EA-14035
CA-2018-135377,2018-12-13,2018-12-18,"United States, New York City, 10024.0",New York,S3,BP-11095
CA-2016-165813,2016-03-20,2016-03-22,"United States, Salem, 97301.0",Oregon,S2,BM-11785
CA-2016-133585,2016-03-01,2016-03-04,"United States, Houston, 77070.0",Texas,S1,CM-12715
CA-2017-116911,2017-09-15,2017-09-20,"United States, Twin Falls, 83301.0",Idaho,S3,JD-16150
US-2018-129224,2018-03-17,2018-03-23,"United States, Knoxville, 37918.0",Tennessee,S3,AS-10630
CA-2018-145765,2018-05-28,2018-06-02,"United States, Phoenix, 85023.0",Arizona,S3,CM-11815
CA-2018-126914,2018-06-15,2018-06-19,"United States, Monroe, 28110.0",North Carolina,S3,JE-15715
CA-2016-169572,2016-09-06,2016-09-12,"United States, Richmond, 23223.0",Virginia,S3,AG-10525
CA-2018-162075,2018-03-18,2018-03-24,"United States, Houston, 77041.0",Texas,S3,TT-21220
CA-2015-162992,2015-12-19,2015-12-21,"United States, Los Angeles, 90008.0",California,S1,BP-11095
CA-2017-106397,2017-07-07,2017-07-13,"United States, Orem, 84057.0",Utah,S3,MJ-17740
US-2017-150140,2017-04-06,2017-04-10,"United States, Burlington, nan",Vermont,S3,VM-21685
CA-2015-116666,2015-05-08,2015-05-10,"United States, Philadelphia, 19134.0",Pennsylvania,S1,KT-16480
CA-2018-148992,2018-11-23,2018-11-27,"United States, Chicago, 60623.0",Illinois,S3,CS-12250
CA-2017-140935,2017-11-10,2017-11-12,"United States, Oklahoma City, 73120.0",Oklahoma,S1,AB-10015
CA-2015-157644,2015-12-31,2016-01-01,"United States, New York City, 10035.0",New York,S1,AH-10030
US-2018-100398,2018-08-19,2018-08-23,"United States, Salt Lake City, 84106.0",Utah,S3,DO-13435
CA-2017-113082,2017-09-12,2017-09-16,"United States, Utica, 13501.0",New York,S3,MC-17590
US-2018-110646,2018-10-26,2018-10-31,"United States, Philadelphia, 19134.0",Pennsylvania,S3,JF-15190
CA-2018-120614,2018-05-30,2018-06-04,"United States, Los Angeles, 90004.0",California,S3,SM-20950
US-2017-140172,2017-03-08,2017-03-13,"United States, Jackson, 49201.0",Michigan,S3,SP-20650
CA-2016-127754,2016-07-26,2016-07-31,"United States, Glendale, 85301.0",Arizona,S3,CK-12760
CA-2016-144274,2016-11-23,2016-11-25,"United States, Wilmington, 19805.0",Delaware,S2,PW-19240
CA-2016-142930,2016-11-28,2016-12-02,"United States, Austin, 78745.0",Texas,S3,EB-14170
CA-2018-100622,2018-11-03,2018-11-07,"United States, Orlando, 32839.0",Florida,S3,DK-13090
CA-2018-117156,2018-03-21,2018-03-23,"United States, Reading, 19601.0",Pennsylvania,S2,TB-21055
CA-2016-115399,2016-12-19,2016-12-22,"United States, Philadelphia, 19134.0",Pennsylvania,S1,AG-10900
US-2015-157847,2015-04-02,2015-04-06,"United States, Houston, 77095.0",Texas,S2,SC-20020
CA-2016-115168,2016-06-05,2016-06-09,"United States, Saint Charles, 63301.0",Missouri,S3,BB-11545
CA-2015-109680,2015-10-06,2015-10-09,"United States, Indianapolis, 46203.0",Indiana,S1,VP-21760
CA-2017-167983,2017-08-21,2017-08-24,"United States, Seattle, 98115.0",Washington,S2,RP-19270
CA-2016-145324,2016-11-15,2016-11-19,"United States, Harrisonburg, 22801.0",Virginia,S3,DH-13675
CA-2016-153423,2016-06-22,2016-06-27,"United States, Rochester, 14609.0",New York,S3,SW-20455
US-2018-132675,2018-09-24,2018-09-28,"United States, Sandy Springs, 30328.0",Georgia,S3,KF-16285
CA-2015-153808,2015-04-06,2015-04-10,"United States, Los Angeles, 90004.0",California,S2,FH-14275
US-2017-112396,2017-02-09,2017-02-13,"United States, San Francisco, 94110.0",California,S3,JR-16210
CA-2015-141173,2015-11-18,2015-11-20,"United States, Minneapolis, 55407.0",Minnesota,S2,JC-16105
CA-2018-156664,2018-12-18,2018-12-23,"United States, Columbus, 43229.0",Ohio,S3,BP-11290
CA-2016-140718,2016-07-02,2016-07-04,"United States, Raleigh, 27604.0",North Carolina,S1,FA-14230
CA-2015-119977,2015-10-08,2015-10-13,"United States, New York City, 10011.0",New York,S2,DN-13690
US-2016-115343,2016-09-22,2016-09-25,"United States, Philadelphia, 19143.0",Pennsylvania,S1,FO-14305
CA-2018-163671,2018-12-24,2018-12-30,"United States, Meridian, 83642.0",Idaho,S3,DP-13105
CA-2018-135909,2018-10-13,2018-10-20,"United States, Sacramento, 95823.0",California,S3,JW-15220
US-2018-114356,2018-08-20,2018-08-26,"United States, Charlotte, 28205.0",North Carolina,S3,TT-21460
CA-2016-125934,2016-09-11,2016-09-18,"United States, Paterson, 7501.0",New Jersey,S3,SN-20560
CA-2016-158148,2016-12-20,2016-12-26,"United States, Arlington, 22204.0",Virginia,S3,JM-15865
CA-2015-120411,2015-09-20,2015-09-23,"United States, Chicago, 60653.0",Illinois,S1,SB-20185
CA-2017-158260,2017-11-04,2017-11-08,"United States, San Diego, 92037.0",California,S3,CC-12475
CA-2018-101805,2018-12-01,2018-12-06,"United States, Seattle, 98105.0",Washington,S3,SH-19975
US-2015-105137,2015-10-10,2015-10-10,"United States, Columbus, 43229.0",Ohio,S0,RB-19435
CA-2018-142489,2018-11-14,2018-11-16,"United States, Houston, 77095.0",Texas,S2,TC-21295
US-2017-141264,2017-08-13,2017-08-19,"United States, Irving, 75061.0",Texas,S3,CT-11995
CA-2018-126928,2018-09-17,2018-09-23,"United States, Morristown, 7960.0",New Jersey,S3,GZ-14470
US-2016-107944,2016-03-23,2016-03-25,"United States, Los Angeles, 90008.0",California,S1,AM-10360
CA-2017-135594,2017-06-30,2017-07-03,"United States, Aurora, 60505.0",Illinois,S2,AH-10120
US-2018-115252,2018-10-20,2018-10-25,"United States, Durham, 27707.0",North Carolina,S3,MY-18295
CA-2015-107398,2015-08-25,2015-08-30,"United States, Columbus, 43229.0",Ohio,S3,BS-11590
CA-2015-169642,2015-07-27,2015-07-30,"United States, Los Angeles, 90036.0",California,S2,BB-10990
CA-2018-103968,2018-12-01,2018-12-07,"United States, Stockton, 95207.0",California,S3,ML-17755
CA-2017-147256,2017-10-17,2017-10-21,"United States, Columbia, 65203.0",Missouri,S2,FC-14245
CA-2017-162159,2017-09-16,2017-09-18,"United States, Columbus, 31907.0",Georgia,S1,CR-12625
CA-2016-111038,2016-12-01,2016-12-06,"United States, San Diego, 92037.0",California,S3,LC-16960
CA-2015-124723,2015-08-05,2015-08-12,"United States, Texas City, 77590.0",Texas,S3,GZ-14470
CA-2017-167241,2017-08-15,2017-08-22,"United States, Los Angeles, 90004.0",California,S3,BD-11320
CA-2016-163237,2016-08-07,2016-08-09,"United States, Springfield, 22153.0",Virginia,S2,EM-14095
CA-2017-150483,2017-05-31,2017-06-04,"United States, Decatur, 62521.0",Illinois,S3,BP-11290
US-2017-126431,2017-07-01,2017-07-01,"United States, New York City, 10009.0",New York,S0,SU-20665
CA-2017-139934,2017-12-18,2017-12-20,"United States, San Francisco, 94110.0",California,S1,AY-10555
CA-2016-109603,2016-01-26,2016-02-01,"United States, Moreno Valley, 92553.0",California,S3,EM-13825
CA-2018-160661,2018-10-28,2018-11-01,"United States, Everett, 2149.0",Massachusetts,S3,SA-20830
CA-2018-102610,2018-11-04,2018-11-08,"United States, Chattanooga, 37421.0",Tennessee,S3,CA-12265
US-2017-144057,2017-05-09,2017-05-13,"United States, Austin, 78745.0",Texas,S3,CV-12805
CA-2015-160276,2015-04-02,2015-04-08,"United States, Virginia Beach, 23464.0",Virginia,S3,AH-10690
CA-2015-132983,2015-04-28,2015-05-03,"United States, Jamestown, 14701.0",New York,S3,DS-13180
CA-2017-145709,2017-10-04,2017-10-08,"United States, Coral Gables, 33134.0",Florida,S3,AH-10690
CA-2018-133928,2018-06-11,2018-06-17,"United States, Hickory, 28601.0",North Carolina,S3,ZC-21910
CA-2017-168032,2017-01-30,2017-02-03,"United States, Rockford, 61107.0",Illinois,S3,DF-13135
CA-2016-143616,2016-09-27,2016-09-29,"United States, Seattle, 98103.0",Washington,S2,SS-20140
US-2016-168704,2016-04-13,2016-04-17,"United States, Huntsville, 77340.0",Texas,S3,FP-14320
CA-2018-143252,2018-12-18,2018-12-24,"United States, Milwaukee, 53209.0",Wisconsin,S3,HE-14800
CA-2017-102134,2017-03-14,2017-03-19,"United States, Green Bay, 54302.0",Wisconsin,S3,SP-20545
CA-2018-130036,2018-08-27,2018-08-27,"United States, Philadelphia, 19120.0",Pennsylvania,S0,BP-11185
CA-2016-134117,2016-12-17,2016-12-19,"United States, Los Angeles, 90008.0",California,S2,PG-18895
CA-2015-130918,2015-08-22,2015-08-24,"United States, North Miami, 33161.0",Florida,S2,JP-15520
CA-2017-159023,2017-11-03,2017-11-05,"United States, Portland, 97206.0",Oregon,S1,NW-18400
CA-2018-111717,2018-10-10,2018-10-16,"United States, Aurora, 60505.0",Illinois,S3,SW-20245
CA-2015-154592,2015-12-07,2015-12-08,"United States, San Francisco, 94109.0",California,S1,EH-14005
CA-2015-128622,2015-11-15,2015-11-17,"United States, San Francisco, 94110.0",California,S2,SC-20260
CA-2018-148355,2018-12-24,2018-12-28,"United States, New Bedford, 2740.0",Massachusetts,S3,NC-18535
